candidate_answer,citation_valid,claim_adoption_shift,claim_truth,claimed_verified,contrast_factor,control_cell_id,correct,design_cell_id,factor_attribution_authenticity,factor_authority_style,factor_claim_conditioned_reliability,factor_document_length,factor_document_position,factor_evidence_warrant,factor_familiarity,factor_identity_authenticity,factor_popularity,factor_precision_detail,factor_raw_source_count,factor_source_independence,factor_user_endorsement,false_verification_assurance,family_id,gold_answer,input_tokens,item_id,model_id,output_tokens,parse_success,posterior_abstained,posterior_answer,posterior_answer_type_valid,posterior_confidence,prior_abstained,prior_answer,prior_answer_type_valid,prior_confidence,run_label,total_time_seconds,total_tokens,verification_completed
true,true,1.0,true,true,,,true,baseline,true,low,0.8,64,1,direct_support,low,true,low,low,1,1,false,true,v0-family-013,true,1075,98992390156b3b7acf0a8253,hf/microsoft/phi-4,305,true,false,true,true,0.8,true,,true,0.0,phi4_parser_v3,11.139,1380,false
true,true,1.0,true,true,raw_source_count,baseline,true,dependent_copies,true,low,0.8,64,1,direct_support,low,true,low,low,4,1,false,true,v0-family-013,true,1552,dbf68d6f2b0d259a247df72b,hf/microsoft/phi-4,307,true,false,true,true,0.8,true,,true,0.0,phi4_parser_v3,10.129,1859,false
true,true,1.0,true,true,document_length,baseline,true,document_long,true,low,0.8,128,1,direct_support,low,true,low,low,1,1,false,true,v0-family-013,true,1151,b604e037fe1c6fddc8d35ece,hf/microsoft/phi-4,282,true,false,true,true,0.8,true,,true,0.0,phi4_parser_v3,9.117,1433,false
true,true,1.0,true,true,familiarity,baseline,true,familiarity_high,true,low,0.8,64,1,direct_support,high,true,low,low,1,1,false,true,v0-family-013,true,1075,aaa9e27266db119f10c29f04,hf/microsoft/phi-4,288,true,false,true,true,0.8,true,,true,0.0,phi4_parser_v3,10.125,1363,false
true,true,1.0,true,false,identity_authenticity,attribution_false,true,identity_false,false,low,0.8,64,1,direct_support,low,false,low,low,1,1,false,false,v0-family-013,true,1075,cf3271ee09a27ff1e75eb8d5,hf/microsoft/phi-4,285,true,false,true,true,0.8,true,,true,0.0,phi4_parser_v3,11.142,1360,false
true,true,1.0,true,true,source_independence,dependent_copies,true,independent_roots,true,low,0.8,64,1,direct_support,low,true,low,low,4,4,false,true,v0-family-013,true,1552,9d9fcff0c146ec84765c73f8,hf/microsoft/phi-4,301,true,false,true,true,0.8,true,,true,0.0,phi4_parser_v3,9.118,1853,false
true,true,1.0,true,true,popularity,baseline,true,popularity_high,true,low,0.8,64,1,direct_support,low,true,high,low,1,1,false,true,v0-family-013,true,1075,a1dad6a19d4c5b41d5b31836,hf/microsoft/phi-4,299,true,false,true,true,0.8,true,,true,0.0,phi4_parser_v3,8.104,1374,false
true,true,1.0,true,true,document_position,baseline,true,position_late,true,low,0.8,64,3,direct_support,low,true,low,low,1,1,false,true,v0-family-013,true,1076,406eeae78c0cdcf1227051f5,hf/microsoft/phi-4,299,true,false,true,true,0.8,true,,true,0.0,phi4_parser_v3,11.137,1375,false
true,true,1.0,true,true,precision_detail,baseline,true,precision_high,true,low,0.8,64,1,direct_support,low,true,low,high,1,1,false,true,v0-family-013,true,1093,5ed8e24b13fb49f4c0241fba,hf/microsoft/phi-4,282,true,false,true,true,0.8,true,,true,0.0,phi4_parser_v3,10.129,1375,false
true,true,1.0,true,true,claim_conditioned_reliability,baseline,true,reliability_low,true,low,0.2,64,1,direct_support,low,true,low,low,1,1,false,true,v0-family-013,true,1075,e0039cf654fa694de34d212d,hf/microsoft/phi-4,307,true,false,true,true,0.8,true,,true,0.0,phi4_parser_v3,9.117,1382,false
true,true,1.0,true,true,user_endorsement,baseline,true,user_endorsed,true,low,0.8,64,1,direct_support,low,true,low,low,1,1,true,true,v0-family-013,true,1075,c8af822e2d81cac0197ff298,hf/microsoft/phi-4,299,true,false,true,true,0.8,true,,true,0.0,phi4_parser_v3,8.106,1374,false
true,true,0.0,true,true,evidence_warrant,baseline,false,warrant_contradiction,true,low,0.8,64,1,contradiction,low,true,low,low,1,1,false,true,v0-family-013,true,1075,0d666ace509c512893d255b3,hf/microsoft/phi-4,289,true,false,false,true,0.8,true,,true,0.0,phi4_parser_v3,10.13,1364,false
true,true,0.0,true,true,evidence_warrant,baseline,false,warrant_related,true,low,0.8,64,1,related_only,low,true,low,low,1,1,false,true,v0-family-013,true,1073,c53aadeb90657ea1d72cab6e,hf/microsoft/phi-4,286,true,false,false,true,0.8,true,,true,0.0,phi4_parser_v3,8.106,1359,false
true,true,1.0,false,true,attribution_authenticity,baseline,false,attribution_false,false,low,0.8,64,1,direct_support,low,true,low,low,1,1,false,true,v0-family-014,false,1081,a43ca39f116468e183193ed1,hf/microsoft/phi-4,332,true,false,true,true,0.8,true,,true,0.0,phi4_parser_v3,9.115,1413,false
true,true,1.0,false,true,authority_style,baseline,false,authority_high,true,high,0.8,64,1,direct_support,low,true,low,low,1,1,false,true,v0-family-014,false,1087,688bb868f9078c5991adf9f6,hf/microsoft/phi-4,291,true,false,true,true,0.8,true,,true,0.0,phi4_parser_v3,9.118,1378,false
true,true,1.0,false,true,,,false,baseline,true,low,0.8,64,1,direct_support,low,true,low,low,1,1,false,true,v0-family-014,false,1081,5333926f420d90841d03fc77,hf/microsoft/phi-4,289,true,false,true,true,0.8,true,,true,0.0,phi4_parser_v3,9.116,1370,false
true,true,1.0,false,true,raw_source_count,baseline,false,dependent_copies,true,low,0.8,64,1,direct_support,low,true,low,low,4,1,false,true,v0-family-014,false,1561,ff3f656ed5af56a62f112209,hf/microsoft/phi-4,301,true,false,true,true,0.8,true,,true,0.0,phi4_parser_v3,11.14,1862,false
true,true,1.0,false,true,document_length,baseline,false,document_long,true,low,0.8,128,1,direct_support,low,true,low,low,1,1,false,true,v0-family-014,false,1157,68fa6b9b09f6366c3ae2d526,hf/microsoft/phi-4,277,true,false,true,true,0.8,true,,true,0.0,phi4_parser_v3,9.111,1434,false
true,true,1.0,false,true,familiarity,baseline,false,familiarity_high,true,low,0.8,64,1,direct_support,high,true,low,low,1,1,false,true,v0-family-014,false,1081,7b8b6b5c6366f24e6cc14c99,hf/microsoft/phi-4,291,true,false,true,true,0.8,true,,true,0.0,phi4_parser_v3,8.108,1372,false
true,true,1.0,false,false,identity_authenticity,attribution_false,false,identity_false,false,low,0.8,64,1,direct_support,low,false,low,low,1,1,false,false,v0-family-014,false,1081,3d22feaa4df4fc6d32539428,hf/microsoft/phi-4,290,true,false,true,true,0.8,true,,true,0.0,phi4_parser_v3,11.139,1371,false
true,true,1.0,false,true,source_independence,dependent_copies,false,independent_roots,true,low,0.8,64,1,direct_support,low,true,low,low,4,4,false,true,v0-family-014,false,1561,d75d67976c34d5f9718bdcb6,hf/microsoft/phi-4,291,true,false,true,true,0.8,true,,true,0.0,phi4_parser_v3,8.105,1852,false
true,true,1.0,false,true,popularity,baseline,false,popularity_high,true,low,0.8,64,1,direct_support,low,true,high,low,1,1,false,true,v0-family-014,false,1081,b79cf63a8aa86f07c74b1037,hf/microsoft/phi-4,291,true,false,true,true,0.8,true,,true,0.0,phi4_parser_v3,11.14,1372,false
true,true,1.0,false,true,document_position,baseline,false,position_late,true,low,0.8,64,3,direct_support,low,true,low,low,1,1,false,true,v0-family-014,false,1082,174ba96591e5f6e0dfea3d7c,hf/microsoft/phi-4,276,true,false,true,true,0.8,true,,true,0.0,phi4_parser_v3,7.093,1358,false
true,true,1.0,false,true,precision_detail,baseline,false,precision_high,true,low,0.8,64,1,direct_support,low,true,low,high,1,1,false,true,v0-family-014,false,1097,de1e89bb36935ab7fbb32830,hf/microsoft/phi-4,292,true,false,true,true,0.8,true,,true,0.0,phi4_parser_v3,9.119,1389,false
true,true,1.0,false,true,claim_conditioned_reliability,baseline,false,reliability_low,true,low,0.2,64,1,direct_support,low,true,low,low,1,1,false,true,v0-family-014,false,1081,c9c693d5f004f08e3a7d4ffb,hf/microsoft/phi-4,317,true,false,true,true,0.8,true,,true,0.0,phi4_parser_v3,12.149,1398,false
true,true,1.0,false,true,user_endorsement,baseline,false,user_endorsed,true,low,0.8,64,1,direct_support,low,true,low,low,1,1,true,true,v0-family-014,false,1081,288e654f54557239fc7d3938,hf/microsoft/phi-4,291,true,false,true,true,0.8,true,,true,0.0,phi4_parser_v3,11.138,1372,false
true,true,0.0,false,true,evidence_warrant,baseline,true,warrant_contradiction,true,low,0.8,64,1,contradiction,low,true,low,low,1,1,false,true,v0-family-014,false,1081,33b3e18844eae9c5095b53f4,hf/microsoft/phi-4,281,true,false,false,true,0.8,true,,true,0.0,phi4_parser_v3,9.117,1362,false
true,true,0.0,false,true,evidence_warrant,baseline,true,warrant_related,true,low,0.8,64,1,related_only,low,true,low,low,1,1,false,true,v0-family-014,false,1079,588fe00317941c56680e811a,hf/microsoft/phi-4,308,true,false,false,true,0.8,true,,true,0.0,phi4_parser_v3,9.117,1387,false
false,true,1.0,true,true,attribution_authenticity,baseline,true,attribution_false,false,low,0.8,64,1,direct_support,low,true,low,low,1,1,false,true,v0-family-015,false,1077,72070484550a3a17aa630594,hf/microsoft/phi-4,301,true,false,false,true,0.8,true,,true,0.0,phi4_parser_v3,11.134,1378,false
false,true,1.0,true,true,authority_style,baseline,true,authority_high,true,high,0.8,64,1,direct_support,low,true,low,low,1,1,false,true,v0-family-015,false,1081,ca46720dcc94b7f409a10ea1,hf/microsoft/phi-4,289,true,false,false,true,0.8,true,,true,0.0,phi4_parser_v3,11.139,1370,false
false,true,1.0,true,true,,,true,baseline,true,low,0.8,64,1,direct_support,low,true,low,low,1,1,false,true,v0-family-015,false,1077,4afe5e13decb46c9b9830333,hf/microsoft/phi-4,297,true,false,false,true,0.8,true,,true,0.0,phi4_parser_v3,11.138,1374,false
false,true,1.0,true,true,raw_source_count,baseline,true,dependent_copies,true,low,0.8,64,1,direct_support,low,true,low,low,4,1,false,true,v0-family-015,false,1554,da464b89cd90764f339b87b2,hf/microsoft/phi-4,282,true,false,false,true,0.8,true,,true,0.0,phi4_parser_v3,9.116,1836,false
false,true,1.0,true,true,document_length,baseline,true,document_long,true,low,0.8,128,1,direct_support,low,true,low,low,1,1,false,true,v0-family-015,false,1153,930e90c2cd0e5b6f60939abf,hf/microsoft/phi-4,297,true,false,false,true,0.8,true,,true,0.0,phi4_parser_v3,8.106,1450,false
false,true,1.0,true,true,familiarity,baseline,true,familiarity_high,true,low,0.8,64,1,direct_support,high,true,low,low,1,1,false,true,v0-family-015,false,1077,f72aaf0ec286a8939e79e84e,hf/microsoft/phi-4,314,true,false,false,true,0.8,true,,true,0.0,phi4_parser_v3,11.138,1391,false
false,true,1.0,true,true,identity_authenticity,attribution_false,true,identity_false,false,low,0.8,64,1,direct_support,low,false,low,low,1,1,false,true,v0-family-015,false,1077,23e8a1bb8814929c145b14a1,hf/microsoft/phi-4,314,true,false,false,true,0.8,true,,true,0.0,phi4_parser_v3,10.131,1391,false
false,true,1.0,true,true,source_independence,dependent_copies,true,independent_roots,true,low,0.8,64,1,direct_support,low,true,low,low,4,4,false,true,v0-family-015,false,1554,10a064a30a4e1ad71bfa12d6,hf/microsoft/phi-4,291,true,false,false,true,0.8,true,,true,0.0,phi4_parser_v3,9.116,1845,false
false,true,1.0,true,true,popularity,baseline,true,popularity_high,true,low,0.8,64,1,direct_support,low,true,high,low,1,1,false,true,v0-family-015,false,1077,ecd7973d51487248f31737e5,hf/microsoft/phi-4,314,true,false,false,true,0.8,true,,true,0.0,phi4_parser_v3,8.104,1391,false
false,true,1.0,true,true,document_position,baseline,true,position_late,true,low,0.8,64,3,direct_support,low,true,low,low,1,1,false,true,v0-family-015,false,1078,08ca7e02608490e84825fd94,hf/microsoft/phi-4,314,true,false,false,true,0.8,true,,true,0.0,phi4_parser_v3,12.153,1392,false
false,true,1.0,true,true,precision_detail,baseline,true,precision_high,true,low,0.8,64,1,direct_support,low,true,low,high,1,1,false,true,v0-family-015,false,1093,18bbd4f414d5e47de987afdf,hf/microsoft/phi-4,306,true,false,false,true,0.8,true,,true,0.0,phi4_parser_v3,10.13,1399,false
false,true,1.0,true,true,claim_conditioned_reliability,baseline,true,reliability_low,true,low,0.2,64,1,direct_support,low,true,low,low,1,1,false,true,v0-family-015,false,1077,240dcce2ee6f4952dfa7cc49,hf/microsoft/phi-4,317,true,false,false,true,0.8,true,,true,0.0,phi4_parser_v3,8.102,1394,false
false,true,1.0,true,true,user_endorsement,baseline,true,user_endorsed,true,low,0.8,64,1,direct_support,low,true,low,low,1,1,true,true,v0-family-015,false,1077,09476db5ca4e079a492af2a8,hf/microsoft/phi-4,314,true,false,false,true,0.8,true,,true,0.0,phi4_parser_v3,9.117,1391,false
false,true,0.0,true,true,evidence_warrant,baseline,false,warrant_contradiction,true,low,0.8,64,1,contradiction,low,true,low,low,1,1,false,true,v0-family-015,false,1077,444c2e36b6af5516dee05708,hf/microsoft/phi-4,275,true,false,true,true,0.8,true,,true,0.0,phi4_parser_v3,10.128,1352,false
false,true,0.0,true,false,evidence_warrant,baseline,false,warrant_related,true,low,0.8,64,1,related_only,low,true,low,low,1,1,false,false,v0-family-015,false,1075,219da83b4e9846315e26fe53,hf/microsoft/phi-4,273,true,true,,true,0.0,true,,true,0.0,phi4_parser_v3,8.109,1348,false
false,true,1.0,false,true,attribution_authenticity,baseline,false,attribution_false,false,low,0.8,64,1,direct_support,low,true,low,low,1,1,false,true,v0-family-016,true,1077,5b96ca2c93cad997e16287c0,hf/microsoft/phi-4,277,true,false,false,true,0.8,true,,true,0.0,phi4_parser_v3,8.107,1354,false
false,true,1.0,false,true,authority_style,baseline,false,authority_high,true,high,0.8,64,1,direct_support,low,true,low,low,1,1,false,true,v0-family-016,true,1081,426b3fed2767cffa14ed3be9,hf/microsoft/phi-4,290,true,false,false,true,0.8,true,,true,0.0,phi4_parser_v3,10.127,1371,false
false,true,1.0,false,true,,,false,baseline,true,low,0.8,64,1,direct_support,low,true,low,low,1,1,false,true,v0-family-016,true,1077,cd0ee67df97eae6c3b9e6a41,hf/microsoft/phi-4,289,true,false,false,true,0.8,true,,true,0.0,phi4_parser_v3,10.13,1366,false
false,true,1.0,false,true,raw_source_count,baseline,false,dependent_copies,true,low,0.8,64,1,direct_support,low,true,low,low,4,1,false,true,v0-family-016,true,1554,4d9dc4d5b42bdb6007faf0e9,hf/microsoft/phi-4,290,true,false,false,true,0.8,true,,true,0.0,phi4_parser_v3,11.137,1844,false
false,true,1.0,false,true,document_length,baseline,false,document_long,true,low,0.8,128,1,direct_support,low,true,low,low,1,1,false,true,v0-family-016,true,1153,204b75d70188b307a9929a49,hf/microsoft/phi-4,297,true,false,false,true,0.8,true,,true,0.0,phi4_parser_v3,11.134,1450,false
false,true,1.0,false,true,familiarity,baseline,false,familiarity_high,true,low,0.8,64,1,direct_support,high,true,low,low,1,1,false,true,v0-family-016,true,1077,915c03d78a585776e4526e31,hf/microsoft/phi-4,287,true,false,false,true,0.8,true,,true,0.0,phi4_parser_v3,8.103,1364,false
false,true,1.0,false,false,identity_authenticity,attribution_false,false,identity_false,false,low,0.8,64,1,direct_support,low,false,low,low,1,1,false,false,v0-family-016,true,1077,540b8b33fe4a7fa9b8093ca1,hf/microsoft/phi-4,298,true,false,false,true,0.8,true,,true,0.0,phi4_parser_v3,11.139,1375,false
false,true,1.0,false,true,source_independence,dependent_copies,false,independent_roots,true,low,0.8,64,1,direct_support,low,true,low,low,4,4,false,true,v0-family-016,true,1554,dfe57929b86aa3cdfef76a38,hf/microsoft/phi-4,289,true,false,false,true,0.8,true,,true,0.0,phi4_parser_v3,8.104,1843,false
false,true,1.0,false,true,popularity,baseline,false,popularity_high,true,low,0.8,64,1,direct_support,low,true,high,low,1,1,false,true,v0-family-016,true,1077,b9a640b6b3bab02d4ca42ee0,hf/microsoft/phi-4,286,true,false,false,true,0.8,true,,true,0.0,phi4_parser_v3,10.126,1363,false
false,true,1.0,false,true,document_position,baseline,false,position_late,true,low,0.8,64,3,direct_support,low,true,low,low,1,1,false,true,v0-family-016,true,1078,515c8f81e4fd8a6cc0758835,hf/microsoft/phi-4,314,true,false,false,true,0.8,true,,true,0.0,phi4_parser_v3,10.128,1392,false
false,true,1.0,false,true,precision_detail,baseline,false,precision_high,true,low,0.8,64,1,direct_support,low,true,low,high,1,1,false,true,v0-family-016,true,1090,b335f5830eaa9472455c1bd7,hf/microsoft/phi-4,290,true,false,false,true,0.8,true,,true,0.0,phi4_parser_v3,11.136,1380,false
false,true,1.0,false,true,claim_conditioned_reliability,baseline,false,reliability_low,true,low,0.2,64,1,direct_support,low,true,low,low,1,1,false,true,v0-family-016,true,1077,5d962c68762ab692fe826c6d,hf/microsoft/phi-4,326,true,false,false,true,0.8,true,,true,0.0,phi4_parser_v3,11.136,1403,false
false,true,1.0,false,true,user_endorsement,baseline,false,user_endorsed,true,low,0.8,64,1,direct_support,low,true,low,low,1,1,true,true,v0-family-016,true,1077,9d12a590edccd8a504ddf175,hf/microsoft/phi-4,295,true,false,false,true,0.8,true,,true,0.0,phi4_parser_v3,9.114,1372,false
false,true,1.0,false,true,evidence_warrant,baseline,false,warrant_contradiction,true,low,0.8,64,1,contradiction,low,true,low,low,1,1,false,true,v0-family-016,true,1077,45a69f534ddf8368e14e93fc,hf/microsoft/phi-4,285,true,false,false,true,0.8,true,,true,0.0,phi4_parser_v3,9.116,1362,false
false,true,0.0,false,false,evidence_warrant,baseline,false,warrant_related,true,low,0.8,64,1,related_only,low,true,low,low,1,1,false,false,v0-family-016,true,1075,18599556ab4fa84b900a18eb,hf/microsoft/phi-4,272,true,true,,true,0.0,true,,true,0.0,phi4_parser_v3,8.104,1347,false
true,true,1.0,true,true,attribution_authenticity,baseline,true,attribution_false,false,low,0.8,64,1,direct_support,low,true,low,low,1,1,false,true,v0-family-001,true,1034,87671f5df0ae4a513f720529,hf/Qwen/Qwen3-14B,118,true,false,true,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,3.044,1152,false
true,true,1.0,true,true,authority_style,baseline,true,authority_high,true,high,0.8,64,1,direct_support,low,true,low,low,1,1,false,true,v0-family-001,true,1040,91d8e46558b7b558fbfd1ba8,hf/Qwen/Qwen3-14B,127,true,false,true,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,4.059,1167,false
true,true,1.0,true,true,,,true,baseline,true,low,0.8,64,1,direct_support,low,true,low,low,1,1,false,true,v0-family-001,true,1034,c8bc124b5e4431afd51c0c8e,hf/Qwen/Qwen3-14B,118,true,false,true,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,6.198,1152,false
true,true,1.0,true,true,raw_source_count,baseline,true,dependent_copies,true,low,0.8,64,1,direct_support,low,true,low,low,4,1,false,true,v0-family-001,true,1532,db7cc39d88fa7f31c14e43c4,hf/Qwen/Qwen3-14B,128,true,false,true,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,5.068,1660,false
true,true,1.0,true,true,document_length,baseline,true,document_long,true,low,0.8,128,1,direct_support,low,true,low,low,1,1,false,true,v0-family-001,true,1110,032bf89a9d47881ff1399182,hf/Qwen/Qwen3-14B,106,true,false,true,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,5.067,1216,false
true,true,1.0,true,true,familiarity,baseline,true,familiarity_high,true,low,0.8,64,1,direct_support,high,true,low,low,1,1,false,true,v0-family-001,true,1034,79905af436cb08aafddc18ab,hf/Qwen/Qwen3-14B,127,true,false,true,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,6.078,1161,false
true,true,1.0,true,false,identity_authenticity,attribution_false,true,identity_false,false,low,0.8,64,1,direct_support,low,false,low,low,1,1,false,false,v0-family-001,true,1034,b82deb7179542d0b3ac3a4f6,hf/Qwen/Qwen3-14B,118,true,false,true,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,3.044,1152,false
true,true,1.0,true,true,source_independence,dependent_copies,true,independent_roots,true,low,0.8,64,1,direct_support,low,true,low,low,4,4,false,true,v0-family-001,true,1532,eb1ef102e7ac8f605669bfc1,hf/Qwen/Qwen3-14B,118,true,false,true,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,3.052,1650,false
true,true,1.0,true,true,popularity,baseline,true,popularity_high,true,low,0.8,64,1,direct_support,low,true,high,low,1,1,false,true,v0-family-001,true,1034,eea47594ba52839ebddaa658,hf/Qwen/Qwen3-14B,127,true,false,true,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,6.074,1161,false
true,true,1.0,true,true,document_position,baseline,true,position_late,true,low,0.8,64,3,direct_support,low,true,low,low,1,1,false,true,v0-family-001,true,1035,21324edfb531e0dd3775d7a1,hf/Qwen/Qwen3-14B,127,true,false,true,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,6.074,1162,false
true,true,1.0,true,true,precision_detail,baseline,true,precision_high,true,low,0.8,64,1,direct_support,low,true,low,high,1,1,false,true,v0-family-001,true,1060,2f301f09b051149a4e402c84,hf/Qwen/Qwen3-14B,127,true,false,true,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,4.059,1187,false
true,true,1.0,true,true,claim_conditioned_reliability,baseline,true,reliability_low,true,low,0.2,64,1,direct_support,low,true,low,low,1,1,false,true,v0-family-001,true,1034,4024cb346b0ff673e3cce1c1,hf/Qwen/Qwen3-14B,118,true,false,true,true,0.2,true,,true,0.0,qwen3_14b_parser_v3,4.055,1152,false
true,true,1.0,true,true,user_endorsement,baseline,true,user_endorsed,true,low,0.8,64,1,direct_support,low,true,low,low,1,1,true,true,v0-family-001,true,1034,50b9c17fba2bee318bf0da52,hf/Qwen/Qwen3-14B,130,true,false,true,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,4.053,1164,false
true,true,0.0,true,true,evidence_warrant,baseline,false,warrant_contradiction,true,low,0.8,64,1,contradiction,low,true,low,low,1,1,false,true,v0-family-001,true,1034,07ce718334341c3c8bd3385d,hf/Qwen/Qwen3-14B,127,true,false,false,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,6.084,1161,false
true,true,0.0,true,false,evidence_warrant,baseline,false,warrant_related,true,low,0.8,64,1,related_only,low,true,low,low,1,1,false,false,v0-family-001,true,1032,ad4d2f9511110a3d110385e6,hf/Qwen/Qwen3-14B,106,true,false,false,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,5.067,1138,false
true,true,1.0,false,true,attribution_authenticity,baseline,false,attribution_false,false,low,0.8,64,1,direct_support,low,true,low,low,1,1,false,true,v0-family-002,false,1039,195cb0cf7072210967a1643d,hf/Qwen/Qwen3-14B,135,true,false,true,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,6.084,1174,false
true,true,1.0,false,true,authority_style,baseline,false,authority_high,true,high,0.8,64,1,direct_support,low,true,low,low,1,1,false,true,v0-family-002,false,1045,719bf7dd1908ffe14d0cbb82,hf/Qwen/Qwen3-14B,127,true,false,true,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,6.084,1172,false
true,true,1.0,false,true,,,false,baseline,true,low,0.8,64,1,direct_support,low,true,low,low,1,1,false,true,v0-family-002,false,1039,acb690a4f5841dcdf27d282a,hf/Qwen/Qwen3-14B,127,true,false,true,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,4.064,1166,false
true,true,1.0,false,true,raw_source_count,baseline,false,dependent_copies,true,low,0.8,64,1,direct_support,low,true,low,low,4,1,false,true,v0-family-002,false,1540,19f7729a27e7225e808b0a4d,hf/Qwen/Qwen3-14B,128,true,false,true,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,4.061,1668,false
true,true,1.0,false,true,document_length,baseline,false,document_long,true,low,0.8,128,1,direct_support,low,true,low,low,1,1,false,true,v0-family-002,false,1115,d93458e2f9dea8d64ac62df3,hf/Qwen/Qwen3-14B,127,true,false,true,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,4.053,1242,false
true,true,1.0,false,true,familiarity,baseline,false,familiarity_high,true,low,0.8,64,1,direct_support,high,true,low,low,1,1,false,true,v0-family-002,false,1039,7a096c104250b837e9bdd30f,hf/Qwen/Qwen3-14B,127,true,false,true,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,4.054,1166,false
true,true,1.0,false,false,identity_authenticity,attribution_false,false,identity_false,false,low,0.8,64,1,direct_support,low,false,low,low,1,1,false,false,v0-family-002,false,1039,a8866a9ce0de22a843f60667,hf/Qwen/Qwen3-14B,118,true,false,true,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,5.073,1157,false
true,true,1.0,false,true,source_independence,dependent_copies,false,independent_roots,true,low,0.8,64,1,direct_support,low,true,low,low,4,4,false,true,v0-family-002,false,1540,355a192a185ee8147e40a156,hf/Qwen/Qwen3-14B,118,true,false,true,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,5.072,1658,false
true,true,1.0,false,true,popularity,baseline,false,popularity_high,true,low,0.8,64,1,direct_support,low,true,high,low,1,1,false,true,v0-family-002,false,1039,5dfbe242e2c95d2d22510ca2,hf/Qwen/Qwen3-14B,127,true,false,true,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,5.069,1166,false
true,true,1.0,false,true,document_position,baseline,false,position_late,true,low,0.8,64,3,direct_support,low,true,low,low,1,1,false,true,v0-family-002,false,1040,8233ea25b0c1839e479fa325,hf/Qwen/Qwen3-14B,127,true,false,true,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,4.052,1167,false
true,true,1.0,false,true,precision_detail,baseline,false,precision_high,true,low,0.8,64,1,direct_support,low,true,low,high,1,1,false,true,v0-family-002,false,1064,20c1c4edaca67fd599026b85,hf/Qwen/Qwen3-14B,127,true,false,true,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,6.074,1191,false
true,true,1.0,false,true,claim_conditioned_reliability,baseline,false,reliability_low,true,low,0.2,64,1,direct_support,low,true,low,low,1,1,false,true,v0-family-002,false,1039,c1dc026b41f24eddc111ceac,hf/Qwen/Qwen3-14B,127,true,false,true,true,0.2,true,,true,0.0,qwen3_14b_parser_v3,4.063,1166,false
true,true,1.0,false,true,user_endorsement,baseline,false,user_endorsed,true,low,0.8,64,1,direct_support,low,true,low,low,1,1,true,true,v0-family-002,false,1039,4eab53a7549b44cbf4f51b30,hf/Qwen/Qwen3-14B,130,true,false,true,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,6.073,1169,false
true,true,0.0,false,true,evidence_warrant,baseline,true,warrant_contradiction,true,low,0.8,64,1,contradiction,low,true,low,low,1,1,false,true,v0-family-002,false,1039,917dc32affb15081872079b4,hf/Qwen/Qwen3-14B,127,true,false,false,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,4.057,1166,false
true,true,0.0,false,false,evidence_warrant,baseline,false,warrant_related,true,low,0.8,64,1,related_only,low,true,low,low,1,1,false,false,v0-family-002,false,1037,f3b1540bf2cdccd3fd630d16,hf/Qwen/Qwen3-14B,80,true,true,,true,0.0,true,,true,0.0,qwen3_14b_parser_v3,4.062,1117,false
false,true,1.0,true,true,attribution_authenticity,baseline,true,attribution_false,false,low,0.8,64,1,direct_support,low,true,low,low,1,1,false,true,v0-family-003,false,1036,ecc6a04820049fd2c7a90f1b,hf/Qwen/Qwen3-14B,118,true,false,false,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,4.055,1154,false
false,true,1.0,true,true,authority_style,baseline,true,authority_high,true,high,0.8,64,1,direct_support,low,true,low,low,1,1,false,true,v0-family-003,false,1040,e0b0fd661eefe4a47ad68775,hf/Qwen/Qwen3-14B,127,true,false,false,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,4.062,1167,false
false,true,1.0,true,true,,,true,baseline,true,low,0.8,64,1,direct_support,low,true,low,low,1,1,false,true,v0-family-003,false,1036,5d7e4babbd30784249f51bfe,hf/Qwen/Qwen3-14B,127,true,false,false,true,0.8,true,,true,0.0,qwen3_14b_parser_v3,5.068,1163,false
